#separator:tab
#html:false
comic     - 3 -	comic      1. komický 2. komik 3. komiks
tan       - 6 -	tan      1. opálení, snědost 2. světle hnědá barva 3. (kožel.) tříslov 4. opálit (se) 5. vydělávat, (vy)činit co (kůži) 6. světlehnědý
offshore       - 4 -	offshore      1. příbřežní 2. pevninský (vítr) 3. registrovaný v zahraničí 4. nedaleko pobřeží, v pobřežních vodách
oils       - 1 -	oils      olejové barvy
worship       - 6 -	worship      1. uctívat, vyznávat koho/co 2. zbožňovat koho/co 3. konat pobožnosti 4. uctívání koho/čeho, vyznávání, vyznání 5. zbožňování 6. bohoslužby, pobožnosti
pills       - 2 -	pills      1. kulečníkové koule (žert.) 2. koule (slang.)
frames       - 1 -	frames      obroučky, obruby (brýlí)
sorted       - 3 -	sorted      1. jasně!, dobře! (slang.) 2. zásobený drogami (mající u sebe drogy, slang.) 3. (roz)tříděný
sharing       - 1 -	sharing      sdílení
regards       - 1 -	regards      pozdravy komu (na konci dopisu ap.)
thou       - 2 -	thou      1. ty (bás., zast.) 2. tisíc (zkr.)
dodge       - 9 -	dodge      1. vyhýbání (se) (povinnostem) 2. habaďůra (slang.) 3. úhybný manévr, uskočení (tělem) 4. uskočit, uskakovat (před úderem ap.) 5. uhýbat (létajícém kamenům ap.) 6. vyhnout/vyhýbat se (vojenské službě ap.) 7. nepoctivě získat (AusE, slang.) 8. úskok, uskočení tělem 9. dúmyslná metoda/prostředek (k dosažení něčeho)
confirmed       - 4 -	confirmed      1. zapřisáhlý (v názorech ap.) 2. potvrzený, osvědčený, stvrzený 3. biřmovaný (jež přijal svátost) 4. utvrzený, přesvědčený
disposal       - 3 -	disposal      1. disponování, možnost nakládání (s majetkem ap.) 2. zbavení (se) 3. odvážka (odpadu ap.)
boards       - 1 -	boards      hrazení, mantinel
creek       - 3 -	creek      1. potok 2. potoční, potokový 3. (úzký) záliv, zátoka (GB)
matches       - 1 -	matches      zápalky
spirits       - 1 -	spirits      pálenka
stands       - 1 -	stands      tribuny
valve       - 8 -	valve      1. ventil(ek) 2. klapka (ventilová) 3. srdeční chlopeň 4. elektronka 5. chlopeň lastury/lusku 6. chlopenní 7. klapkový 8. ventilový
wallpaper       - 1 -	wallpaper      tapeta
alt       - 1 -	alt      altový
apache       - 1 -	apache      pařížský pouliční rváč
applying       - 4 -	applying      1. nanesení 2. praktikování (metody ap.) 3. praktikující 4. týkající se
benjamin       - 1 -	benjamin      benzoe (přírodní pryskyřice ze styrače)
bible       - 1 -	bible      svatá kniha
broadway       - 1 -	broadway      hlavní třída (ve městě)
coaching       - 2 -	coaching      1. trenérství, trénování 2. trénující
completion       - 3 -	completion      1. dokonání, dokončení, dovršení, završení 2. (z)kompletování 3. vychození (absolvovoání)
comply       - 2 -	comply      1. vyhovět, vyhovovat 2. být velmi úslužný (poslušně, zast.)
composite       - 3 -	composite      1. složený, spřažený 2. směsice 3. složnokvětá rostlina
compression       - 5 -	compression      1. stlačení, stlačování 2. slisování, nahuštění 3. komprimace 4. komprimační, komprimovací 5. kompresní
concluded       - 1 -	concluded      uzavřený (dohoda ap.)
conditioning       - 5 -	conditioning      1. formování (prostředím, vychováním ap.) 2. uvykání (daným podmínkám) 3. udržování kondice 4. zlepšování vlastností (pro dané podmínky) 5. zkvalitňující, ošetřující (přípravek ap.)
confirmation       - 3 -	confirmation      1. potvrzení, stvrzení 2. biřmování, biřmovací 3. potvrzovací
controlled       - 3 -	controlled      1. kontrolovaný, ovládaný, řízený 2. usměrňovaný (uklidňovaný) 3. umírněný (chování ap.)
controller       - 5 -	controller      1. řídící pracovník, dohlížitel 2. kontrolor (finančí) 3. ovladač 4. řadič (výp.) 5. ovladačový
converted       - 2 -	converted      1. přeměněný 2. převedený (do jiné podoby)
cooling       - 2 -	cooling      1. (o)chlazení, ochlazování 2. chladící, chladivý
coral       - 2 -	coral      1. korál 2. korálově červený
cosmetic       - 2 -	cosmetic      1. kosmetický 2. kosmetický přípravek
coupon       - 3 -	coupon      1. kupon, bon 2. kuponový 3. poukázka, poukázkový
covering       - 16 -	covering      1. kryt, obal 2. potah 3. krycí, kryvý 4. krytí (viníka, nátěrem ap.) 5. najetí, překonání, ujetí (kilometrů) 6. pokrývání, pokrytí, překrývání, přikrytí 7. pobití (povrchu) 8. pokrývající, vykrývací, překrývací 9. potahování, povlékání 10. obkládání 11. přehození (zakrytí) 12. příkrovní, příkrovový 13. připouštěcí (týkající se dobytka) 14. připuštění (býka ap.) 15. referující (publikující zprávu) 16. referování, publikování zprávy
creating       - 1 -	creating      utváření, vytváření
cycling       - 2 -	cycling      1. ježdění na kole, cyklistika 2. cyklistický
dan       - 2 -	dan      1. dan (mistrovský stupeň) 2.  dan (mistr)
dated       - 2 -	dated      1. datovaný,  s datem 2. zastaralý, staromódní, nemoderní
dating       - 4 -	dating      1. určování stáří 2. datování 3. randění, chození 4. seznamovací
dean       - 3 -	dean      1. děkan 2. úžlabina (úzká, zalesněná) 3. doyen, nejvýznamější člen (určitého společenství)
debug       - 3 -	debug      1. doladit, odladit, vychytat chyby 2. odstranit štěnice (odposlechové) 3. odhmyzit, odvšivit
decor       - 2 -	decor      1. výzdoba (její styl), stal zařízení 2. výprava (jevištní)
defence       - 5 -	defence      1. obrana, bránění 2. ochrana, ochránění, ochraňování 3. obhajoba 4. obranný 5. zastání
delayed       - 2 -	delayed      1. odložený 2. zpožděný, opožděný, opozdilý
deleted       - 1 -	deleted      smazaný, vymazaný
delivered       - 3 -	delivered      1. dodaný, doručený 2. rozvážený 3. vystavený (o pivu)
delta       - 2 -	delta      1. delta (řeky ap.) 2. delta (čtvrté písmeno řecké abecedy)
demo       - 5 -	demo      1. demo 2. ukázkový, demosnímkový 3. demonstrace (slang.) 4. demokrat (slang.) 5. demonstrátor (předvádějící určitý výrobek, slang.)
demonstrated       - 1 -	demonstrated      předvedený (postup ap.)
den       - 3 -	den      1. doupě, brloh 2. (útulný) pokojík, kamrlík, pracovna (US) 3. doupě (neřesti)
deployment       - 1 -	deployment      nasazení, rozmístění (sil, zbraní ap.)
depot       - 3 -	depot      1. sklad(iště) 2. vozovna, depo (GB) 3. nádraží (autobusové, vlakové) (US)
described       - 1 -	described      popsaný, vylíčený
desktop       - 3 -	desktop      1. stolní 2. stolní počítač 3. plocha obrazovky počítače
detection       - 3 -	detection      1. odhalení, odhalování 2. odkrytí (něčeho skrytého) 3. zaznamenání, zachycení
determining       - 2 -	determining      1. determinační, určující 2. stanovování
developed       - 5 -	developed      1. vyspělý, rozvinutý, vyvinutý 2. zastavěný 3. vyvolaný (film) 4. narostlý (růstem vyvinutý) 5. rozvedený (zápletka ap.)
deviant       - 2 -	deviant      1. úchylný 2. úchyl
dial       - 7 -	dial      1. ciferník (hodin ap.) 2. číselník, kruhová stupnice (nastavovací ap.) 3. vytáčecí číselník telefonu 4. sluneční hodiny 5. vytočit (telefonní číslo ap.) 6. číselníkový 7. ciferník (obličej, slang.)
dialog       - 2 -	dialog      1. dialog 2. vést rozhovor
differential       - 3 -	differential      1. rozdílový 2. diferenciální, diferenciálový 3. rozdíl (platů ap.)
digest       - 2 -	digest      1. (s)trávit, zažívat, zažít co (potravu) 2. výtah z čeho
dildo       - 1 -	dildo      robertek (slang.)
directed       - 5 -	directed      1. namířený (snaha ap.) 2. adresný 3. nasměrovaný (anténa ap.) 4. režírovaný 5. zamířený (o zbrani)
directive       - 3 -	directive      1. směrnice, direktiva 2. direktivní 3. směrový (tabule ap.)
disclaimer       - 2 -	disclaimer      1. odmítnutí (odpovědnosti ap.) 2. zřeknutí se (právního nároku ap.)
discounted       - 3 -	discounted      1. diskontovaný, eskontovaný 2. odúročený 3. zlevněný
discharge       - 12 -	discharge      1. (pro)pustit 2. provádět 3. umořit 4. vylučovat 5. vyložit, složit, zbavit nákladu co 6. anulovat 7. vybít 8. propuštění 9. vytékání, vypouštění, (med.) výtok 10. vykládání, vykládka 11. vykonání 12. (fyz.) výboj, vybíjení
dispatched       - 2 -	dispatched      1. odbavený, odeslaný, vyexpedovaný 2. vyslaný
displayed       - 2 -	displayed      1. vystavený 2. zobrazený (na monitoru)
divided       - 4 -	divided      1. (bot.) rozeklaný 2. rozdělený 3. nejednotný 4. dílkovaný
diving       - 4 -	diving      1. potápění 2. skoky do vody 3. (sport., slang.) filmování, simulování 4. potápěčský
don       - 3 -	don      1. vzít si na sebe 2. přednášející (na univerzitě) 3. mafiánský bos
downloaded       - 1 -	downloaded      stažený (data)
driven       - 2 -	driven      1. hnaný, poháněný čím 2. řízený kým (auto)
dropped       - 3 -	dropped      1. snížený (přízemí ap.) 2. spuštěný (kotva) 3. svržený (bomba ap.)
dutch       - 1 -	dutch      stará (žena, slang.)
earned       - 1 -	earned      vydělaný
editorial       - 3 -	editorial      1. redakční, redaktorský 2. úvodník(ový), redakční článek 3. komentář tvůrců (vyjádření názoru televizní či rozhlasové stanice)
embedded       - 5 -	embedded      1. osázený (perlami ap.) 2. usazený, zasazený, zapuštěný, vsazený 3. vložený (věta) 4. zanořený (obrázek ap.) 5. zakořeněný (vžitý)
enabled       - 1 -	enabled      oprávněný, zmocněný (autoritou)
enabling       - 1 -	enabling      zmocňovací (zákon ap.)
encouraged       - 1 -	encouraged      povzbuzený
encryption       - 1 -	encryption      (za)šifrování
enrollment       - 2 -	enrollment      1. zápis, zapsání 2. přihlášení (do soutěže ap.)   (GB - enrolment)
entering       - 4 -	entering      1. náběžný (pro vsazení ap.) 2. přihlášení (do soutěže ap.) 3. vkládání, zadávání (zadávání dat ap.) 4. vstoupení (do organizace ap.)
erotic       - 3 -	erotic      1. erotický 2. erotik 3. milostná báseň
establishing       - 4 -	establishing      1. navazování (vztahů ap.) 2. stanovení, stanovování 3. ustavení (komise ap.) 4. zakládání, založení, zakládací
euro       - 2 -	euro      1. měna EU 2. eurový
examined       - 4 -	examined      1. došetřený, vyšetřený (lékařsky) 2. ohledaný 3. prozkoumaný (prohlédnutý) 4. (vy)zkoušený (žák)
excel       - 2 -	excel      1. zaskvít se 2. vyniknout, vynikat
excellence       - 2 -	excellence      1. znamenitost, výtečnost 2. prvotřídnost
exceptional       - 2 -	exceptional      1. vyjímečný 2. skvoucí (čistota ap.)
excerpt       - 3 -	excerpt      1. úryvek 2. výňatek, výpisek 3. vypsat (pasáž)
executed       - 3 -	executed      1. provedený, uskutečněný 2. popravený 3. konaný
expanded       - 2 -	expanded      1. (polygr.) rozšířený, roztažený 2. (tech.) expandovaný, lehčený
expanding       - 1 -	expanding      rozšiřující se, rozpínající se
exposed       - 4 -	exposed      1. odhalený, rozhalený (dekolt ap.) 2. vystavený (působení ap.) 3. osvětlený (fot., exponovaný) 4. odkrytý, nechráněný, na ráně
expressed       - 1 -	expressed      vyjádřený
exterior       - 4 -	exterior      1. (ze)vnějšek, vnější povrch 2. exteriér 3. zevní, vnější 4. venek
facial       - 2 -	facial      1. obličejový 2. kosmetika obličeje
facing       - 7 -	facing      1. lemovka, okrajová podšívka (na kraji rukávů ap.) 2. obložení, obklady 3. obkladový materiál 4. čelící 5. čelení (problémům ap.), postavení se 6. lemování 7. lemovkový
failed       - 2 -	failed      1. nezdařený, nepodařený, nezdařilý 2. neúspěšný
falling       - 6 -	falling      1. klesání 2. opadávání (listí ap.) 3. padání (vlasů) 4. padnutí (vedo k padnutí ap.) 5. pádový 6. poklesávající
featured       - 1 -	featured      uváděný (film ap.)
fellow       - 5 -	fellow      1. spolu- 2. společník, kamarád (věrný druh) 3. maník, týpek 4. druh, vrstevník (postavením ap.) 5. chlapec, přítel (parner ženy)
filing       - 6 -	filing      1. evidenční, kartotéční 2. pilovací, pilování 3. podání (úřední), podací (k přihlášce ap.) 4. pochodování (jeden za druhým), pochodující 5. zakládání (do kartotéky) 6. zařazující (do řady)
filled       - 1 -	filled      plný čeho, zaplněný, vyplněný
fingering       - 3 -	fingering      1. prstoklad (při hře) 2 značky pro prstoklad 3. dotýkání se prsty
floral       - 3 -	floral      1. květinkový, květovaný (vzor ap.) 2. květní 3. týkající se flóry
followed       - 1 -	followed      střídaný, následovaný
font       - 3 -	font      1. písmo 2. krřitelnice 3. nádržka na olej (u lampy)
forced       - 2 -	forced      1. (vy)nucený 2. rychlený
ford       - 2 -	ford      1. brod(ek) 2. (pře)brodit (se)
fort       - 1 -	fort      pevnost, tvrz
fusion       - 4 -	fusion      1. směs(ice) 2. (při/roz)tavení, stavování 3. splynutí, sloučení (fúze) 4. fúzní
glen       - 1 -	glen      horské údolí (ScoE)
god       - 2 -	god      1. bůh, pánbůh 2. zbožnit (ifolizovat)
going       - 6 -	going      1. jedoucí,jdoucí 2. běžný 3. v provozu, fungující 4. žijící (spisovatel ap.) 5. chození 6. životní cesta (bibl.)
gourmet       - 2 -	gourmet      1. gurmánský, labužnický 2. gurmán, labužník
granted       - 2 -	granted      1. poskytnutý, udělený 2. sice, je pravda, že, rozhodně
gratis       - 2 -	gratis      1. bezúplatný 2. bezplatně
grid       - 5 -	grid      1. mřížka, mřížkování 2. rozvodná síť (elektřiny ap.) 3. rastr 4. mřížkový 5. síť (přen. čeho)
grown       - 2 -	grown      1. dospělý 2. vypěstovaný (plodina ap.)
gulf       - 4 -	gulf      1. záliv 2. golfský 3. propastný rozdíl (generační ap.) 4. propast
had       - 1 -	had      kdyby (místo if na počátku věty)
happening       - 2 -	happening      1. událost (umělecká ap.), happeningový 2. který zrovna letí, momentálně v kurzu
having       - 1 -	having      mající
heard       - 1 -	heard      slyšený
held       - 4 -	held      1. držený (v ruce ap.) 2. chovaný (v náruči) 3. konaný (schůze ap.) 4. zadržený (zastavený)
henry       - 1 -	henry      jednotka indukčnosti
herald       - 5 -	herald      1. zvěstovat 2. předznamenat, předznamenávat 3. předzvěst, předznamení 4. zvěstovatel 5. herald
holland       - 1 -	holland      hrubé lněné plátno
hoping       - 2 -	hoping      1. doufání 2. doufající
horny       - 4 -	horny      1. nadržený (slang.) 2. rohovitý, zrohovatělý, rohovinový 3. rohatý 4. rajcovní (slang.)
hosted       - 1 -	hosted      moderovaný, konferovaný (pořad ap.)
hosting       - 2 -	hosting      1. hostitelský (pořádající) 2. moderování, konferování
hybrid       - 2 -	hybrid      1. kříženec 2. křížený
indicated       - 2 -	indicated      1. označovaný 2. indikovaný (prokázaný)
inspired       - 1 -	inspired      inspirovaný
issued       - 3 -	issued      1. emitovaný 2. (vy)fasovaný 3. vydaný, vystavený
joining       - 5 -	joining      1. spojování, připojování 2. spojení, připojení 3. připojení se, přistoupení 4. přistupování (do vlaku ap.) 5. nástup (do kolektivu ap.)
keeping       - 4 -	keeping      1. shoda, soulad s kým/čím 2. opatrování, péče (zejm. o majetek ap.) 3. úschova 4. držení, udržování, střežení (v dobrém stavu ap.)
ken       - 4 -	ken      1. dohled (prostor, kam lze dohlédnout) 2. znát (ScoE) 3. poznat (ScoE) 4. zpozorovat (zast.)
keyboard       - 4 -	keyboard      1. klávesnice 2. klaviatura 3. klávesnicový 4. klávesový
keyword       - 1 -	keyword      klíčové slovo
laid       - 3 -	laid      1. kladený, pokládaný 2. nalíčený (past) 3. položený
launched       - 3 -	launched      1. odpálený, vypuštěný (raketa ap.) 2. zahájený, rozjetý (projekt ap.) 3. spuštěný (na vodu)
leaving       - 4 -	leaving      1. odjezd, odchod 2. odcházející, odjíždějící 3. opuštění, vzdálení (se) 4. ponechávání, zanechání
led       - 1 -	led      vedený kým
license       - 1 -	license      licensovat, dát povolení, udělit koncesi
listed       - 3 -	listed      1. evidovaný na seznamu chráněných budov 2. uvedený v seznamu, konsignovaný 3. kotovaný na burze
longer       - 1 -	longer      delší, déle
louis       - 1 -	louis      louisdor (francouzská zlatá mince)
made       - 1 -	made      vyrobený, udělaný
mapping       - 3 -	mapping      1. mapovací 2. mapování (vytváření map) 3. zmapování (přen.)
mar       - 2 -	mar      1. (po)kazit (plány ap.) 2. zpotvořit, zpotvořovat
maria       - 1 -	maria      moře (tmavé oblasti na Měsíci či Marsu)
marked       - 7 -	marked      1. výrazný, markantní 2. cinknutý (karty) 3. klasifikovaný, oznámkovaný 4. označkovaný (cesta ap.), označený 5. označovaný (vyznačovaný) 6. poznačený (karty ap.) 7. poznamenaný (postižený)
mart       - 2 -	mart      1. tržnice, tržiště 2. prodávat na trhu
martial       - 1 -	martial      válečnický, bojový
massage       - 4 -	massage      1. masáž 2. (z/roz/na)masírovat 3. zaonačit (údaje ap.) 4. masážní, masérský
median       - 3 -	median      1. (pro)střední, středový 2. těžnice 3. medián
merchandise       - 2 -	merchandise      1. zboží (prodávané) 2. obchodovat s čím
messenger       - 2 -	messenger      1. posel 2. poslíček (se vzkazy)
modified       - 1 -	modified      pozměněný, upravený
mounting       - 3 -	mounting      1. podpěra, podstavec, stojan 2.(na)montování, montáž, isazení 3. rostoucí, vzrůstající
moved       - 4 -	moved      1. dojatý, pohnutý 2. odstěhovaný 3. posunutý, přesunutý 4. stěhovaný (předmět ap.)
nutrition       - 1 -	nutrition      výživa
nylon       - 1 -	nylon      nylon(ový)
occurred       - 1 -	occurred      vyskytnutý
opened       - 4 -	opened      1. odklopený 2. rozhalený (košile ap.) 3. zotvíraný 4. zřízený (otevřený)
pa       - 1 -	pa      taťka, tatínek
par       - 5 -	par      1. par (normální počet úderů na jednu jamku) 2. rovnost, rovnocennost 3. paritní 4. parita 5. průměr, normál
passed       - 2 -	passed      1. odhlasovaný (zákon ap.) 2. podaný (do ruky)
paying       - 2 -	paying      1. (vy)placení 2. platící
pearl       - 8 -	pearl      1. perla 2. perleť 3. perleťová barva 4. perličkové písmo 5. perlový, perlovitý, perličkový 6. lovit perly 7. ozdobit/osázet perlami 8. tvořit krůpěje, perlit se, operlit se
pipeline       - 3 -	pipeline      1. potrubní 2. potrubí 3. dálkovod(ní)
pointed       - 5 -	pointed      1. (na/za)mířený (zbraň ap.) 2. seříznutý do špičky 3. špičatý, zahrocený, zašpičatělý 4. štiplavý (zlomyslný) 5. zaměřený (nasměrovaný)
pointer       - 4 -	pointer      1. jazýček vah 2. pointer (pes) 3. rafička, rafičkový 4. ukazovátko
polyphonic       - 3 -	polyphonic       1. (hud.) polyfonní, kontrapunktický 2. (hud.) mnohohlasý, vícehlasý 3. (ling.) týkající se znaku zastupujícího více zvuků
porn       - 1 -	porn      porno(grafický), péčko
portal       - 4 -	portal      1. portál 2. portální, portálový 3. vrátnicový 4. brána (zdobená)
postage       - 2 -	postage      1. poštovní 2. poštovné
postal       - 2 -	postal      1. poštovní 2. korespondenční
posted       - 2 -	posted      1. poslaný (poštou) 2. zaúčtovaný (položka)
posting       - 7 -	posting      1. kontování, účtování (zanášení do účtů) 2. vylepování (plakátů) 3. odesílání, odeslání, pos(í)lání (poštou) 4. plakátovací 5. podací, podání 6. pracovní umístění/přeložení (zaměstnance) 7. přidělení, odvelení (k jednotce ap.)
powered       - 2 -	powered      1. poháněný (elektřinoi ap.) 2. hnaný, napájený (mající zdroj energie)
presented       - 3 -	presented      1. moderovaný 2. přednesený 3. představovaný, prezentovaný
promoting       - 1 -	promoting      propagující
promotional       - 1 -	promotional      propagační
prospective       - 2 -	prospective      1. výhledový 2. budoucí (studenti)
protected       - 1 -	protected      chráněný, opatrovaný
protecting       - 2 -	protecting      1. ochraňování, (o)chránění 2. chránící
proven       - 1 -	proven      prokázaný, dokázaný
proxy       - 3 -	proxy      1. zmocněnec 2. zastoupení (pověřený zástupce) 3. zastoupení (k jednání)
punk       - 7 -	punk      1. punk 2. punkový, pankáčský 3. grázl, gauner (slang.) 4. zpráchnivělý 5. zpráchnivělé dřevo 6. troud (k zapalování) 7. podřadný (mizerný, US slang.)
purchased       - 2 -	purchased      1. kupovaný, zakoupený 2. odkoupený
putting       - 4 -	putting      1. zařazení, umístění, dávání čeho kam 2. uvedení, postavení (do stavu) 3. uložení (do skladu ap.) 4. vrhnutí, hození
python       - 2 -	python      1. krajta, krajtí 2. člověk posedlý duchem
quarterly       - 3 -	quarterly      1. čtvrtlení 2. čtvrtletně 3. čtvrtletník
raised       - 8 -	raised      1. vyvýšený, pozvednutý 2. nadnesený (předložený) 3. vychovávaný 4. vytažený (nahoru, vlajka) 5. vzdutý (hladina) 6. vztyčený (paže ap.) 7. zvednutý, zdvižený 8. zvýšený (nad běžnou úroveň)
raising       - 5 -	raising      1. pozdvižení, pozvednutí (ruky ap.) 2. vznesení (dotazu) 3. zvedání, zvyšování 4. zvýšení (hlasu ap.) 5. zvyšující
ram       - 7 -	ram      1. beran 2. kloun (lodi) (k prorážení lodi) 3. naprat to do čeho 4. pěchovat, udusat (ranami) 5. tlouk 6. vrazit, narvat (silou) 7. kanec (sexuálně aktivní muž, slang.)
rap       - 4 -	rap      1. rap(ovat), rapový 2. (po/za)klepat, (za)ťukat (si) 3. zaťukání (hlasité) 4. kritizování (publ., slang.) 5. špatná pověst (US slang.) 6. splknout (US slang.)
received       - 4 -	received      1. obdržený 2. přijímaný (do vlastnictví) 3. (obecně) přijatý 4. standardní (výslovnost)
receiving       - 3 -	receiving      1. obdržení 2. přejímkový 3. přijímací, přijímání
reed       - 4 -	reed      1. rákos 2. (hud.) jazýček, plátek 3. pokrýt rákosovou krytinou 4. paprsek (tkalcovského stavu)
ref       - 3 -	ref      1. odkaz (zkráceně) 2. sudí (zkráceně) 3. zreformovaný (zkráceně)
released       - 5 -	released      1. propuštěný, propuštěný (na svonodu) 2. uvolněný 3. vypouštěný (uvedený do pohybu) 4. vyvázaný (zbavený povinosti) 5. zveřejněný (vydaný)
removed       - 5 -	removed      1. oddělaný 2. odhrabaný (sníh ap.) 3. odklopený (víko ap.) 4. odstraněný 5. sejmutý
rep       - 6 -	rep      1. obchoďák, rep 2. reputace (v gangu ap.) (slang.) 3. repertoár (zkráceně) 4. zástupce (profesní skupiny ap.) 5. repertoárové divadlo (slang.) 6. opáčko, opakování, opakovačka (slang.)
reported       - 1 -	reported      ohlášený
repository       - 2 -	repository      1. úložiště (bezpečné) 2. studnice (inforací, vědomostí ap.)
representing       - 4 -	representing      1. představující 2. reprezentování 3. zastupující, reprezentující 4. znázorňování
reproduced       - 2 -	reproduced      1. reprodukovaný (zvuk, nebo opakovaný) 2. kopírovaný
reserved       - 3 -	reserved      1. odměřený 2. (za)rezervovaný 3. vyhrazený
reset       - 4 -	reset      1. přenastavit, vynulovat 2. (polygr.) přesázet 3. (med.) reponovat, vrátit do správné polohy 4. (polygr.) nové vysázení
resistant       - 2 -	resistant      1. odporující 2. odolný
resource       - 1 -	resource      zdroj (užitelné kapacity)
rev       - 3 -	rev      1. otáčkový 2. otáčka 3. vytočit, vytáčet, túrovat (slang.)
reviewed       - 3 -	reviewed      1. oponovaný 2. posouzený recenzí, recenzovaný 3. přezkoumaný
revision       - 4 -	revision      1. opáčko, opakování 2. opakovací 3. přepracování 4. opětné pročtení
robin       - 3 -	robin      1. červenka (obecná) 2. drozd 3. lejsčík
roman       - 3 -	roman      1. týkající se antikvy 2. antika (písmo) 3. román (rytířský, středověký útvar)
routing       - 2 -	routing      1. směrovací 2. směrování
saved       - 4 -	saved      1. chycený (penalta ap.) 2. naspořený, našetřený, uspořený 3. uložený 4. zachraněný
scanner       - 1 -	scanner      skener(ový), snímač
scored       - 2 -	scored      1. dosažený (body) 2. vstřelený (góly)
sealed       - 6 -	sealed      1. (za)plombovaný (zásilka ap.) 2. zalepený 3. zapečetěný 4. zpečetěný (osud ap.) 5. hermeticky uzavřený 6. natřený penetračním nátěrem
searching       - 6 -	searching      1. hledací, pátrající 2. prohledání, prohledávání 3. prošmějdění 4. vyhledávací, vyhledávání 5. zpytování, zpytující 6. zkoumavý (pohled ap.)
seating       - 5 -	seating      1. místa k sezení, posezení 2. rozsazení, zasedací pořádek 3. lůžko, usazení, usazení (ventilu ap.) 4. dosedací (plocha ap.) 5. zasedací (pořádek ap.)
seen       - 1 -	seen      viděný
selecting       - 2 -	selecting      1. vybírání, zvolení 2. vybírající
semi       - 2 -	semi      1. půldomek 2. návěs, tahač (US)
sending       - 4 -	sending      1. obesílání (výstavy ap.) 2. odesílací 3. odesílání, odeslání, poslání 4. vysílání (poslů ap.), vyslání
serial       - 4 -	serial      1. seriál (řidč.) 2. seriový 3. seriální, seriálový, na pokračování 4. pořadový (číslo ap.)
shown       - 3 -	shown      1. promítaný (film ap.) 2. vykázaný (prokázaný) 3. ukázaný
scheduled       - 2 -	scheduled      1. časově (na)plánovaný, rozvržený 2. pravidelný (let, linka)
scheduling       - 2 -	scheduling      1. rozvrhování, rozvržení (časové) 2. rozvrhující
signed       - 2 -	signed      1. se znaménkem 2. parafovaný, podepsaný
signing       - 3 -	signing      1. podepsání 2. znakování (používání znakové řeči) 3. dopravní značení
singing       - 4 -	singing      1. (na)zpívání, pění 2. zpívající 3. zpěvný, zpěvavý 4. prozpěvování (si)
smith       - 1 -	smith      kovář
smoking       - 3 -	smoking      1. kouření 2. kouřící 3. kuřácký
socket       - 7 -	socket      1. zdířka 2. objímka, objímkový 3. elektrický zásuvka, zásuvkový 4. jamka (kloubní ap.), jamkový 5. důlek (oční) 6. lůžko (čepu) 7. nasazovací, nástrčný
spam       - 3 -	spam      1. nevyžádána pošta 2. rozesílat spam 3. spamovací, spamový
speaking       - 2 -	speaking      1. mluvení, řečnění 2. mluvící
spec       - 2 -	spec      1. specifikace (hov.) 2. spekulace (hov.)
specs       - 3 -	specs      1. brejle (slang.) 2. specifikace (slang.) 3. technické) parametry (modelu auta ap., slang.)
spent       - 4 -	spent      1. strávený (čas) 2. utracený (peníze ap.) 3. vynaložený 4. vyhořelý (jaderné palivo ap.)
spotlight       - 3 -	spotlight      1. bodovka 2. osvětlit, osvítit, ozářit (kuželem světla) 3. světlomet, reflektor
started       - 6 -	started      1. nakrojený (bochník ap.) 2. nahozený, nastartovaný (motor ap.) 3. nažhavený (zprovozozněný) 4. předpěstovaný 5. rozehraný (započatý) 6. započatý (o činnosti ap.)
stopped       - 2 -	stopped      1. zaražený, zadžožvaný (pozastavený) 2. zastavený (v pohybu)
streaming       - 3 -	streaming      1. dělení žáků do prospěchových kategorií 2. proudění, proudící 3. řinutí (se)
stuck       - 1 -	stuck      uvíznutý, zaseknutý, zaklesnutý
studied       - 2 -	studied      1. (předem) promyšlený 2. studovaný (zkoumaný)
studying       - 2 -	studying      1. studování 2. studující
stylus       - 3 -	stylus      1. rydlo (výtvarnické, psací) 2. hrot (snímací ap.) 3. pisátko (hist.)
sublime       - 3 -	sublime      1. sublimovat 2. vznešený (kniž.) 3. božský (o umění ap.)
submission       - 3 -	submission      1. podrobení (se) 2. předložení, podání (přihlášky ap.) 3. písemný návrh
submitted       - 1 -	submitted      předložený, odevzdaný
subscribe       - 5 -	subscribe      1. předplatit (si), předplácet (si) 2. odebírat (časopis ap.), abonovat 3. pravidelně přispívat (charitě ap.) 4. upisovat (akcie ap.) 5. schvalovat, být nakloněn
sucking       - 3 -	sucking      1. cumlání, cumlající 2. cucání, cuclající, nacucnutí 3. sání (ústy)
supervision       - 1 -	supervision      dohled(ový), dozor(ový), dozorování
supplement       - 5 -	supplement      1. příloha 2. přirážka (nadstandard ap.) 3. přílepek 4. doplnit, doplňovat 5. doplněk
supplied       - 2 -	supplied      1. zásobovaný 2. dodávaný, dodaný
supporting       - 8 -	supporting      1. (hrající) ve vedlější roli 2. podpůrný 3. podpěrný, opěrný, nosný, podpírající, podpírací 4. podporující 5. fandění, fandící 6. podpůrný (napomáhající) 7. podepření, podpírání 8. živení (rodiny ap.)
surf       - 2 -	surf      1. příboj(ový), vlnobití 2. surfovat, surfový
switching       - 5 -	switching      1. prohazování 2. přehození 3. přepínací, spínací 4. přepínání, přepnutí 5. vypínací 5. přesedlání (přejití)
syndicate       - 4 -	syndicate      1. obchodní sdružení, syndíkát 2. syndikátní 3. utvořit syndikát 4. prodat co více stanicím/novinám
